/////////////////////
/// CORE ITEM DATA //
/////////////////////

//Start by parsing this in your map/dictionary to parse the other data.
//!! Odd ids are seeds, they are NOT included. Make dummy fillers if you want to, they contain no specific data whatsoever.
//ID|Item Name|Rarity|Properties|Category|Base Color|Overlay Color|Hits to break|Growtime in seconds|Clothing Type (None if its not a clothing, specified in category)

634|Tangram Block E|15|RandomGrow|Foreground_Block|000000|FFFFFF|7|3825|None
636|Tangram Block F|15|RandomGrow|Foreground_Block|000000|FFFFFF|7|3825|None
638|Tangram Block G|15|RandomGrow|Foreground_Block|000000|FFFFFF|7|3825|None
640|Tangram Block H|15|RandomGrow|Foreground_Block|000000|FFFFFF|7|3825|None
642|Tangram Block I|15|RandomGrow|Foreground_Block|000000|FFFFFF|7|3825|None
644|Tangram Block J|15|RandomGrow|Foreground_Block|000000|FFFFFF|7|3825|None
646|Tangram Block K|15|RandomGrow|Foreground_Block|000000|FFFFFF|7|3825|None
648|Tangram Block L|15|RandomGrow|Foreground_Block|000000|FFFFFF|7|3825|None
650|Chalkboard|52|0|Background_Block|4E5846|915A1F|4|142168|None
652|School Desk|20|MultiFacing|Platform|FC890E|CBCBCB|4|8600|None
654|Red Bricks|7|0|Foreground_Block|B73225|A2A2A2|5|553|None
656|Mailbox|57|MultiFacing, Wrenchable|Mailbox|E2E2E2|B78249|4|186903|None
658|Bulletin Board|67|Wrenchable|Bulletin_Board|F8E69E|E9C0EC|4|302773|None
660|Letter|1|NoSeed, Permanent, Dropless|Bulletin_Board|61442B|C0A892|4|31|None
662|Baseball Bat|12|NoSeed, NoSelf|Clothing|D4CC76|C3BA5D|0|2088|Hand
664|Swiss Cheese Block|21|0|Foreground_Block|F1EDB5|A9A043|5|9891|None
666|Granite Block|23|0|Foreground_Block|95978B|2B2A1E|5|12857|None
668|Marble Block|46|0|Foreground_Block|ABBBB9|E7E3E5|7|98716|None
670|Pencil|8|0|Foreground_Block|D5BD1B|DDD6B1|3|752|None
672|Growtopia Lunchbox|999|NoSeed, Dropless|Clothing|EE6232|ADEC74|0|3600|Hand
674|Grey Hair Bun|19|NoSeed|Clothing|9E9E9E|B9B9B9|0|7429|Hair
676|Apple|19|0|Consummable|F91415|66D91F|3|7429|None
678|Crimson Eagle Wings|95|NoSeed, Dropless|Clothing|EF2713|1C37EA|0|860225|Back
680|Grimstone|7|0|Foreground_Block|2E3E35|2F5325|5|553|None
682|Blackrock Wall|42|0|Background_Block|020207|161622|5|75348|None
684|Iron Bars|26|0|Foreground_Block|959595|585858|5|18356|None
686|Jail Door|42|Wrenchable|Gateway|959595|585858|5|75348|None
688|Skeleton|72|MultiFacing|Foreground_Block|C7C7C7|292929|3|375408|None
690|Headsman's Axe|65|NoSeed|Clothing|924528|ACACAC|0|276575|Hand
692|Iron Mask|999|NoSeed, Dropless|Clothing|6F6F6F|766262|0|3600|Face
694|Worthless Rags|5|NoSeed|Clothing|B49672|A7865F|0|275|Shirt
696|Torch|3|Wrenchable|Toggleable_Foreground|7F5635|FF2015|6|117|None
698|Meow Ears|999|NoSeed, Dropless, Untradable|Clothing|53F3FF|EFEFEF|0|3600|Hair
700|Sombrero|999|NoSeed, Dropless|Clothing|E8D594|DFC879|0|3600|Hat
702|Poncho|999|NoSeed, Dropless|Clothing|CAB768|92CA64|0|3600|Shirt
704|Desperado Mustache|999|NoSeed, Dropless|Clothing|3F362D|262422|0|3600|Face
706|Flamenco Dress|999|NoSeed, Dropless|Clothing|262626|E02A22|0|3600|Shirt
708|Hibiscus Hair|999|NoSeed, Dropless|Clothing|65482F|F7350F|0|3600|Hair
710|Fiesta Sombrero|999|NoSeed, Dropless|Clothing|EBCCFF|C9DEAE|0|3600|Hat
712|Habanero Pepper|999|NoSeed, Dropless|Consummable|F06C0C|0DC40C|3|3600|None
714|Olmec Head|999|MultiFacing, Wrenchable, NoSeed, Dropless|Toggleable_Foreground|56424F|98B6B1|10|3600|None
716|Adobe Block|999|NoSeed, Dropless|Foreground_Block|E8C0AE|A06850|5|3600|None
718|Ultra Pinata|999|NoSeed, Dropless, Public|Event_Mystery_Block|EF934A|B749E9|42|3600|None
720|Pinata|999|NoSeed, Dropless, Public|Event_Mystery_Block|EF934A|B749E9|30|3600|None
722|Pinata Whistle|999|NoSeed, Dropless|Consummable|F3A86B|EFE03B|3|3600|None
724|Stinky Bucket|32|NoSeed|Clothing|CDCDCD|FAE7D9|0|33728|Hat
726|Acid|35|0|Spike|65FF00|FFFFF4|4|43925|None
728|Clouds|35|0|Foreground_Block|BBE3E9|FFFFFF|4|43925|None
730|Hammer Pants|72|NoSeed|Clothing|9806EA|B335F9|0|375408|Pants
732|Ban Wand|999|NoSeed, Dropless|Consummable|56E164|3D8D78|20|3600|None
734|Cybernetic Arm|89|NoSeed|Clothing|AEAEAE|87A43E|0|707639|Hand
736|Play Wings|999|NoSeed, Dropless, Untradable|Clothing|141414|7E6A44|0|3600|Back
738|Lokster Hair|999|NoSeed, Dropless, Untradable|Clothing|000000|C8C8C8|0|3600|Hair
740|Neon Lights|26|0|Background_Block|FF19F1|FFFFFF|3|18356|None
742|Card Block - Spade|33|RandomGrow|Foreground_Block|EDEDED|1D1D1D|7|36927|None
744|Card Block - Club|33|RandomGrow|Foreground_Block|EDEDED|1D1D1D|7|36927|None
746|Card Block - Heart|33|RandomGrow|Foreground_Block|EDEDED|D00D0E|7|36927|None
748|Card Block - Diamond|33|RandomGrow|Foreground_Block|EDEDED|D00D0E|7|36927|None
750|Rabbit's Foot|999|NoSeed, Dropless|Consummable|C46E71|896E7E|3|3600|None
752|Flipping Coin|54|NoSeed, Dropless|Consummable|FFC80B|FFD74B|3|159084|None
754|Gambler's Visor|12|NoSeed, Foreground|Clothing|65FF00|3B3B3B|0|2088|Face
756|Slot Machine|95|MultiFacing|SFX_Foreground|FFC20B|F30E0F|15|860225|None
758|Roulette Wheel|51|0|SFX_Foreground|F52B2B|3B3B3B|15|134181|None
760|Pleiadian Star Ship|999|NoSeed, Dropless|Clothing|BBD3D9|FEC210|0|3600|Feet
762|Password Door|77|Wrenchable|Door|99CDD9|5DA7B7|5|458843|None
764|g-Virus|999|NoSeed, Dropless|Consummable|99CDD9|71FF19|20|3600|None
766|Little Red Corvette|999|NoSeed, Permanent, Dropless|Clothing|F52B2B|262626|0|3600|Feet
768|Sawed-Off Shotgun|999|NoSeed, Dropless, NoSelf|Clothing|2B2B2B|5A4932|0|3600|Hand
770|Combover|26|NoSeed|Clothing|66432A|82512E|0|18356|Hair
772|Lab Coat|75|NoSeed|Clothing|E4E4E4|25B0CB|0|424125|Shirt
774|Traffic Barricade|50|MultiFacing|Animated_Foreground_Block|E8E8E8|EE965C|5|126500|None
776|Toxic Waste Barrel|46|0|Foreground_Block|E2CC3A|71FF19|6|98716|None
778|Toxic Waste|999|NoSeed, Dropless, Public|Spike|65FF00|FFFFF4|1|3600|None
780|Biohazard Sign|14|0|Foreground_Block|FF850D|311E03|4|3164|None
782|Antidote|31|NoSeed, Dropless|Consummable|FFD015|A4733E|3|30721|None
784|Tombstone|95|Wrenchable|Sign|989FA0|96AD8A|7|860225|None
786|Military Radio|36|MultiFacing, Wrenchable|Toggleable_Foreground|BAD0D4|686868|10|47736|None
788|Zombie-Stompin' Boots|15|NoSeed|Clothing|191A12|8E8E8E|0|3825|Feet
790|Combat Vest|86|NoSeed|Clothing|656950|D5D7CB|0|638636|Shirt
792|Jens Beard|999|NoSeed, Dropless, Untradable|Clothing|DBDBDB|785434|0|3600|Face
794|Showgirl Headdress|34|NoSeed|Clothing|AED7E0|D4EBF0|0|40324|Hat
796|Showgirl Top|48|NoSeed|Clothing|AED7E0|D4EBF0|0|112032|Shirt
798|Showgirl Leggings|33|NoSeed|Clothing|AED7E0|D4EBF0|0|36927|Pants
800|Zeta Reticulant Mask|78|NoSeed|Clothing|C4D6DC|1B1B1B|0|476892|Face
802|Red Growsaber|126|NoSeed, RandomGrow|Clothing|FFFFFF|FF4B4B|0|2004156|Hand
804|Black Growsaber|126|NoSeed, RandomGrow|Clothing|BEBEBE|FF4B4B|0|2004156|Hand
806|Green Growsaber|126|NoSeed, RandomGrow|Clothing|BEBEBE|FF4B4B|0|2004156|Hand
808|Blue Growsaber|126|NoSeed, RandomGrow|Clothing|BEBEBE|FF4B4B|0|2004156|Hand
810|Flamesaber|126|NoSeed, RandomGrow|Clothing|BEBEBE|FF4B4B|0|2004156|Hand
812|Double Growsaber|126|NoSeed, RandomGrow|Clothing|BEBEBE|FF4B4B|0|2004156|Hand
814|Solorien On Fire|999|NoSeed, Dropless, Untradable|Clothing|FC1100|FC9400|0|3600|Shirt
816|Flaming Skull Mask|75|NoSeed|Clothing|D9D9D9|FF9421|0|424125|Hair
818|Ripper Wings|96|NoSeed|Clothing|000000|FFFFFF|0|887616|Back
820|Seil's Magic Orbs|999|NoSeed, Dropless, Untradable|Clothing|000000|FFFFFF|0|3600|Back
822|Water Bucket|12|0|Consummable|377AAF|A7A7A7|3|2088|None
824|Refrigerator|85|MultiFacing|Chest|D4E1E2|9EBABE|10|616675|None
826|Emerald Block|135|0|Foreground_Block|FFFFFF|00FF00|15|2464425|None
828|Ruby Block|123|0|Foreground_Block|FFFFFF|FF0000|15|1864557|None
830|Beach Blast|999|NoSeed, Dropless|Consummable|FFD015|A4733E|3|3600|None
832|Coral|22|0|Foreground_Block|9363AF|B290C6|10|11308|None
834|Fireworks|999|NoSeed, Dropless|Consummable|F30000|0000F3|3|3600|None
836|Summer Surprise|999|NoSeed, Dropless, Public|Event_Mystery_Block|EF934A|B749E9|20|3600|None
838|Women's Swimsuit|999|NoSeed, Dropless|Clothing|F7CC37|5A5CF4|0|3600|Pants
840|Men's Swimsuit|999|NoSeed, Dropless|Clothing|F7CC37|5A5CF4|0|3600|Pants
842|Hula Bobblehead|999|MultiFacing, Wrenchable, NoSeed, Dropless|Toggleable_Foreground|BF8D59|3E8535|10|3600|None
844|Swim Fins|999|NoSeed, Dropless|Clothing|191A12|8E8E8E|0|3600|Feet
846|Seaweed|21|MultiFacing|Foreground_Block|56B47F|42805D|3|9891|None
848|Beach Umbrella|999|MultiFacing, NoSeed, Dropless|Foreground_Block|654C35|B79245|6|3600|None
850|Ocean Rock|1|0|Background_Block|050605|0F2111|3|31|None
852|Barky's Mask|21|NoSeed|Clothing|E8E8E8|A78B63|0|9891|Hair
854|Palm Tree|28|MultiFacing|Foreground_Block|826044|55B238|4|22792|None
856|Garbage|1|Public|Foreground_Block|DAC3B4|DAB4BA|3|31|None
858|Screen Door|17|Wrenchable|Door|DBDBDB|85A2B3|5|5423|None
860|Wrought-Iron Fence|24|Foreground|Foreground_Block|292929|5D5D5D|4|14544|None
862|Velvet Rope|40|0|Foreground_Block|FFD015|D41650|4|65200|None
864|Sproingy Eyes|75|NoSeed|Clothing|D22526|FFFFFF|0|424125|Face
866|Cow|89|MultiFacing|Provider|D5D0B3|96755A|6|707639|None
868|Milk|999|NoSeed, Dropless|Consummable|D9D9D9|739DE5|4|3600|None
870|Calf Leash|999|NoSeed, Dropless|Clothing|D5D0B3|96755A|0|3600|Hand
872|Chicken|58|MultiFacing|Provider|EBEBEB|E42526|6|196852|None
874|Egg|999|NoSeed, Dropless|Consummable|EFEFEF|FFFF00|4|3600|None
876|Chick Leash|999|NoSeed, Dropless|Clothing|FFE00F|FF800F|0|3600|Hand
878|Piglet Leash|999|NoSeed, Dropless|Clothing|E2A2BA|C5698C|0|3600|Hand
880|Wheat|3|0|Foreground_Block|BDC26E|A0A54D|2|117|None
882|Butterfly Leash|999|NoSeed, Dropless|Clothing|FF2D0B|370F09|0|3600|Hand
884|Barn Block|7|0|Foreground_Block|B80E1D|D5CBCC|5|553|None
886|Barn Door|9|MultiFacing, Wrenchable|Door|B80E1D|D5CBCC|5|999|None
888|Red Wood Wall|8|0|Background_Block|670E0E|9C0E0E|2|752|None
890|Straw Hat|54|NoSeed|Clothing|DAC37E|C4AA5C|0|159084|Hat
892|Overalls|64|NoSeed|Clothing|2E6FB4|D3815C|0|264064|Shirt
894|Pitchfork|27|NoSeed|Clothing|74614A|C4C4C4|0|20493|Hand
896|Farmgirl Hair|46|NoSeed|Clothing|F09412|F4B828|0|98716|Hair
898|Dear John Tractor|999|NoSeed, Dropless|Clothing|59A640|15C32B|0|3600|Feet
900|Dragon Hand|999|NoSeed, Dropless|Clothing|C81D1E|963810|0|3600|Hand
902|Shockinator|61|NoSeed|Spike|B0B0B0|FFDE07|4|228811|None
904|Ze Goggles|85|NoSeed|Clothing|61E500|A9A9A9|0|616675|Face
906|Shocking Hair|36|NoSeed|Clothing|A9A9A9|FFFFFF|0|47736|Hair
908|Enhanced Intellect|130|NoSeed|Clothing|636BAA|91B5CF|0|2200900|Hair
910|Reanimator Remote|200|NoSeed, Dropless|Clothing|49A699|8E2398|0|8006000|Hand
912|Laboratory|99|MultiFacing|Chemical_Combiner|CEE1E4|FFDC1D|10|973269|None
914|Chemical G|1|NoSeed|Component|829BBE|00FF00|4|31|None
916|Chemical R|10|NoSeed|Component|829BBE|FF0000|4|1300|None
918|Chemical P|50|NoSeed|Component|829BBE|FFB7FF|4|126500|None
920|Chemical B|25|NoSeed|Component|829BBE|0000FF|4|16375|None
922|Mysterious Chemical|90|NoSeed|Component|FF0000|0000FF|4|731700|None
924|Chemical Y|15|NoSeed|Component|829BBE|0000FF|4|3825|None
926|Steel Table|41|NoSeed|Platform|829B95|586864|3|70151|None
928|Science Station|82|MultiFacing|Provider|829B95|42E216|6|553828|None
930|Death Ray|999|NoSeed, Dropless, NoSelf|Clothing|285D96|F8D700|0|3600|Hand
932|Weather Machine - Sunny|999|NoSeed, Permanent, Dropless, AutoPickup|Weather_Machine|83ABD9|60D5F0|10|3600|None
934|Weather Machine - Night|999|NoSeed, Permanent, Dropless, AutoPickup|Weather_Machine|83ABD9|000000|10|3600|None
936|Red Bones|999|NoSeed, Dropless, Untradable|Clothing|ED6D6D|550405|0|3600|Face
938|Tony's Tiger Mask|999|NoSeed, Dropless, Untradable|Clothing|F3983F|814913|0|3600|Hat
940|Tony's Tiger Suit|999|NoSeed, Dropless, Untradable|Clothing|F3983F|814913|0|3600|Shirt
942|Desert Blast|999|NoSeed, Dropless|Consummable|F6DD06|51DD1F|3|3600|None
944|Boulder|1|0|Foreground_Block|C08B00|E7D276|9|31|None
946|Weather Machine - Arid|999|NoSeed, Permanent, Dropless, AutoPickup|Weather_Machine|83ABD9|D17522|10|3600|None
948|Scoreboard|91|0|Scoreboard|242424|F8FF19|5|756301|None
950|Bread|999|NoSeed, Dropless|Consummable|DFC77D|DFBB4F|4|3600|None
952|E-Z Cook Oven|76|MultiFacing|Chemical_Combiner|F4D7F1|F7DF17|10|441256|None
954|Sugar Cane|24|0|Foreground_Block|39F206|2CA00C|2|14544|None
956|Dough|999|NoSeed, Dropless|Component|DFC77D|DFBB4F|4|3600|None
958|Blueberry Muffin|999|NoSeed, Dropless|Consummable|2828DC|DFC77D|4|3600|None
960|Habanero Cheese Bread|999|NoSeed, Dropless|Consummable|DFC77D|F66032|4|3600|None
962|Tomato|11|0|Consummable|FF1807|3C9B11|4|1661|None
964|Pizza|999|NoSeed, Dropless|Consummable|FF1807|3C9B11|4|3600|None
966|Apple Pie|999|NoSeed, Dropless|Consummable|DFC928|C5CA1C|3|3600|None
968|Cheeseburger|999|NoSeed, Dropless|Consummable|1E140A|F6D980|3|3600|None
970|Silver Idol|100|NoSeed, Dropless|Foreground_Block|6986A2|ECF5FD|10|1003000|None
972|Ancient Stone Gate|17|Wrenchable|Gateway|C0B872|EEEBD0|7|5423|None
974|Obelisk|30|0|SFX_Foreground|2A291E|FC1D00|10|27900|None
976|Sungate|100|Wrenchable, NoSeed|Sungate|5A707E|FCBD00|20|1003000|None
978|Slime|76|NoSeed|Slippery_Block|A5AA14|F5F876|3|441256|None
980|Profile|999|Untradable|Profile|3AB04D|01993E|4|3600|None
982|Achievement Block|68|Wrenchable, WorldLock|Achievement_Block|F0C58C|B4782A|10|316472|None
984|Weather Machine - Rainy City|999|NoSeed, Permanent, Dropless, AutoPickup|Weather_Machine|83ABD9|181F25|10|3600|None
986|Street Sign|15|Wrenchable|Sign|3FA30D|FFFFFF|5|3825|None
988|Gargoyle|16|0|Background_Block|516767|001212|7|4576|None
990|Gothic Building|89|0|Background_Block|516767|D84200|6|707639|None
992|Streetlamp|44|0|Background_Block|515151|FFE015|3|86504|None
994|Sidewalk|11|0|Foreground_Block|844022|8E8E8E|4|1661|None
996|Tenement Building|11|0|Background_Block|84402C|948C7D|3|1661|None
998|Fire Escape|76|0|Platform|616161|2B2B2B|3|441256|None
1000|Public Lava|999|NoSeed, Dropless, Public|Pain_Block|6ED105|46D573|1|3600|None
1002|Fire Hydrant|54|0|Trampoline_Block|A8201A|484848|3|159084|None
1004|Hedge|9|0|Foreground_Block|005600|6EF300|3|999|None
1006|Blue Mailbox|72|MultiFacing, Wrenchable|Mailbox|1D51CD|C8C8C8|6|375408|None
1008|ATM Machine|999|MultiFacing, Permanent, AutoPickup|Provider|CBCBCB|2E8DE0|8|3600|None
1010|Destructo Ray|999|NoSeed, Permanent, Dropless, AutoPickup, Mod|Clothing|285D96|F8D700|0|3600|Hand
1012|Stick Horse|999|NoSeed, Permanent, Dropless|Clothing|ECC57B|7A4D32|0|3600|Feet
1014|Tumbleweed Attractor|999|NoSeed, Dropless|Clothing|49A699|8E2398|0|3600|Hand
1016|Six Shooter|999|NoSeed, NoSelf|Clothing|2B2B2B|5A4932|0|3600|Hand
1018|Tiny Appaloosa|999|NoSeed, Dropless|Clothing|795E41|9C9C9C|0|3600|Feet
1020|Parasol|89|NoSeed|Clothing|EF1617|E4E4E4|0|707639|Hand
1022|Cowboy Hat|23|NoSeed|Clothing|E4DBC8|737373|0|12857|Hat
1024|War Paint|87|NoSeed|Clothing|DB0F26|C8000C|0|661113|Face
1026|Face Bandana|31|NoSeed|Clothing|0F33DB|607AF2|0|30721|Face
1028|Sheriff's Vest|60|NoSeed|Clothing|BB934F|E12931|0|217800|Shirt
1030|Cowboy Boots|5|NoSeed|Clothing|B39E7B|B5B5B5|0|275|Feet
1032|Kansas Curls|30|NoSeed|Clothing|F6EA62|FBF39B|0|27900|Hair
1034|Corset|62|NoSeed|Clothing|B3E5FF|8FBDD5|0|240188|Shirt
1036|Layer Cake Dress|999|NoSeed|Clothing|B3E5FF|8FBDD5|0|3600|Pants
1038|Western Building|12|0|Background_Block|A3682A|AE4D0D|3|2088|None
1040|Saloon Doors|14|Wrenchable, NoShadow|Door|DF892E|A75F13|4|3164|None
1042|Western Banner|14|Wrenchable|Sign|E9C9A7|99AE58|3|3164|None
1044|Buffalo|89|MultiFacing|Provider|593D29|724C30|6|707639|None
1046|Rustic Fence|20|Foreground|Foreground_Block|9A4308|7C7C7C|3|8600|None
1048|Campfire|63|Wrenchable|Toggleable_Foreground|513E2D|F35721|10|251937|None
1050|Secret Of Growtopia|24|NoSeed, Dropless|Consummable|E9C9A7|ABB46B|3|14544|None
1052|Transmog Crystal|87|NoSeed, Dropless|Component|EC81FF|FDEEFF|3|661113|None
1054|Chinese Lantern|999|Wrenchable, NoSeed, Dropless|Toggleable_Foreground|C9191D|EEC444|6|3600|None
1056|Songpyeon|999|NoSeed, Dropless|Consummable|CC51C5|FFA0FE|3|3600|None
1058|Harmony Mooncake|999|NoSeed, Dropless|Consummable|FFF014|FFEDBE|3|3600|None
1060|Harvest Moon Blast|999|NoSeed, Dropless|Consummable|B7B7B7|EE965C|3|3600|None
1062|Ultra Grow Spray|999|NoSeed, Dropless|Consummable|FFDB19|8AF97D|30|3600|None
1064|Scarecrow|999|MultiFacing, NoSeed, Dropless|Foreground_Block|4D7B9D|7F4523|4|3600|None
1066|Sky Lantern|999|NoSeed, Dropless|Consummable|FFFFFF|E6A528|30|3600|None
1068|Hand Scythe|999|NoSeed, Dropless|Clothing|A15F2F|F2F2F2|0|3600|Hand
1070|Yellow Hanbok Top|999|NoSeed, Dropless|Clothing|FFE615|77209A|0|3600|Shirt
1072|Purple Hanbok Top|999|NoSeed, Dropless|Clothing|AE26CA|EFC075|0|3600|Shirt
1074|Green Hanbok Top|999|NoSeed, Dropless|Clothing|CDE8C4|569032|0|3600|Shirt
1076|Pink Hanbok Skirt|999|NoSeed, Dropless|Clothing|FF65B5|F22E93|0|3600|Pants
1078|Blue Hanbok Skirt|999|NoSeed, Dropless|Clothing|4FA4FF|1C86FF|0|3600|Pants
1080|Orange Hanbok Skirt|999|NoSeed, Dropless|Clothing|FF8D00|FF7200|0|3600|Pants
1082|Yellow Hanbok Pants|999|NoSeed, Dropless|Clothing|FFE615|FC48A5|0|3600|Pants
1084|Purple Hanbok Pants|999|NoSeed, Dropless|Clothing|AE26CA|3596FF|0|3600|Pants
1086|Green Hanbok Pants|999|NoSeed, Dropless|Clothing|CDE8C4|FF7F00|0|3600|Pants
1088|Festival Hair Bun|999|NoSeed, Dropless|Clothing|2D2D2D|FC48A5|0|3600|Hair
1090|Gat|999|NoSeed, Dropless|Clothing|343434|242424|0|3600|Hat
1092|Moon Mask|999|NoSeed, Dropless|Clothing|B3E5FF|FFFFFF|0|3600|Hat
1094|Peace Mooncake|999|NoSeed, Dropless|Consummable|28F0F0|FFEDBE|3|3600|None
1096|Longevity Mooncake|999|NoSeed, Dropless|Consummable|F83232|FFEDBE|3|3600|None
1098|Prosperity Mooncake|999|NoSeed, Dropless|Consummable|5AFA5A|FFEDBE|3|3600|None
1100|Pillar|63|0|Foreground_Block|DFD7C9|B5A688|5|251937|None
1102|Sequoia Tree|32|0|Background_Block|804B34|A15B3D|3|33728|None
1104|Foliage|18|Foreground|Foreground_Block|005600|6EF300|3|6372|None
1106|Amphora|28|0|Foreground_Block|DFD7C9|B5A688|3|22792|None
1108|Potted Daisy|31|0|Foreground_Block|B1C8DE|FFF22F|3|30721|None
1110|Innie Block|30|0|Foreground_Block|1A94BE|A5E1F4|5|27900|None
1112|Outie Block|20|0|Foreground_Block|A5E1F4|1A94BE|5|8600|None
1114|Dragon Tail|66|NoSeed|Clothing|318026|3AAF29|0|289476|Back
1116|Clown Shoes|27|NoSeed|Clothing|E52021|F37071|0|20493|Feet
1118|Clown Pants|18|NoSeed|Clothing|FFF11D|FF776A|0|6372|Pants
1120|Plain White Tee|50|NoSeed|Clothing|C7C7C7|FFFFFF|0|126500|Shirt
1122|Clown Nose|14|NoSeed|Clothing|FF0B0B|FFA1A1|0|3164|Face
1124|Crazy Purple Hair|54|NoSeed|Clothing|813589|4F2654|0|159084|Hair
1126|Foam Finger|48|NoSeed|Clothing|C7C7C7|FFFFFF|0|112032|Hand
1128|Rocket Thruster|98|NoShadow|Pain_Block|FFFFFF|FF8000|3|944132|None
1130|Solar Panel|33|0|Foreground_Block|2A56B4|A0AFCE|5|36927|None
1132|Martian Soil|1|0|Foreground_Block|B30D00|5E0000|3|31|None
1134|Mars Rock|1|0|Foreground_Block|E81404|A10604|10|31|None
1136|Mars Blast|999|NoSeed, Dropless|Consummable|B7B7B7|FF0000|3|3600|None
1138|Martian Tree|2|0|Foreground_Block|541E71|228C92|3|68|None
1140|Astronaut Pack|53|NoSeed|Clothing|E6E6E6|858585|0|150467|Back
1142|Space Suit|50|NoSeed|Clothing|DBDBDB|BBBBBB|0|126500|Shirt
1144|Space Pants|74|NoSeed|Clothing|DBDBDB|BBBBBB|0|407444|Pants
1146|Moon Boots|60|NoSeed|Clothing|DBDBDB|BBBBBB|0|217800|Feet
1148|Astronaut Helmet|82|NoSeed|Clothing|E4E4E4|866526|0|553828|Hair
1150|Zorbnik Leash|999|NoSeed, Dropless|Clothing|33AE22|FFE015|0|3600|Hand
1152|Zorbnik DNA|999|NoSeed, Dropless|Consummable|33AE22|FFE015|3|3600|None
1154|Space Connector|43|0|Background_Block|B5B5B5|585858|5|80797|None
1156|White Wallpaper|44|0|Background_Block|F6F6F6|FFFFFF|3|86504|None
1158|Black Wallpaper|42|0|Background_Block|222222|000000|3|75348|None
1160|Porthole|49|0|Background_Block|F6F6F6|FFFFFF|5|119119|None
1162|Forcefield|101|Wrenchable, NoSeed|Gateway|FE2BFF|FF80FF|5|1033331|None
1164|Compu Panel|95|0|Animated_Foreground_Block|E8E8E8|3A5B21|6|860225|None
1166|Vampire Cape|101|NoSeed, Dropless|Clothing|141414|A40000|0|1033331|Back
1168|Slick Black Hair|35|NoSeed, Dropless|Clothing|000000|8A8A8A|0|43925|Hair
1170|Vampire Fangs|80|NoSeed, Dropless|Clothing|FFFFFF|99C795|0|514400|Face
1172|Vamp Vest|40|NoSeed, Dropless|Clothing|A9A9A9|EAB412|0|65200|Shirt
1174|Rollback Plaque II|1|NoSeed, Dropless|Foreground_Block|D8C9E8|936DBF|10|31|None
1176|Aimster's Nightmare|999|NoSeed, Dropless, Untradable|Clothing|101010|FF621D|0|3600|Feet
1178|Skeletal Horsie|999|NoSeed, Dropless|Clothing|FAFAFA|D2D2D2|0|3600|Feet
1180|Spiritual Resonator|999|NoSeed, Dropless|Clothing|B8E0C2|FE19FF|0|3600|Hat
1182|Hockey Mask|70|NoSeed, Dropless|Clothing|D0D0D0|B85F60|0|345100|Face
1184|Mummy Mask|70|NoSeed, Dropless|Clothing|DBDBDB|AEAEAE|0|345100|Face
1186|Skull Mask|70|NoSeed, Dropless|Clothing|ADC2B7|3E4441|0|345100|Face
1188|Wolfman Mask|70|NoSeed, Dropless|Clothing|68523E|1B1B1B|0|345100|Hair
1190|Black Cat Leash|999|NoSeed, Dropless|Clothing|21222A|9F152B|0|3600|Hand
1192|Creepy Hair|50|NoSeed, Dropless, Foreground|Clothing|21222A|000000|0|126500|Hair
1194|Haunted House|50|NoSeed, Dropless|Background_Block|313628|514831|6|126500|None
1196|Jack O' Lantern|60|MultiFacing, Wrenchable, NoSeed, Dropless|Toggleable_Foreground|E4711E|FFFD0F|10|217800|None
1198|Pumpkin Block|10|NoSeed, Dropless|Foreground_Block|C9651D|391E0B|5|1300|None
1200|Jack O' Block|15|NoSeed, Dropless|Foreground_Block|C9651D|391E0B|5|3825|None
1202|Lit Jack O' Block|25|NoSeed, Dropless|Foreground_Block|C9651D|FFFF0F|5|16375|None
1204|Focused Eyes|999|NoSeed, Dropless, Untradable|Clothing|FFFFFF|44DAFF|0|3600|Face
1206|Devil Wings|999|NoSeed, Dropless|Clothing|FA191A|3B1111|0|3600|Back
1208|Candy Corn|1|NoSeed, Dropless|Consummable|FFE015|FF6D15|3|31|None
1210|Weather Machine - Spooky|999|NoSeed, Permanent, Dropless, AutoPickup|Weather_Machine|83ABD9|0E3527|10|3600|None
1212|Lock of Black Fur|999|NoSeed, Dropless|Consummable|0B0B0B|000000|3|3600|None
1214|Familiar Leash|999|NoSeed, Dropless|Clothing|21222A|395B09|0|3600|Hand
1216|Cultist Hood|90|NoSeed, Dropless, Foreground|Clothing|38135D|D9C01B|0|731700|Hair
1218|Cultist Robe|90|NoSeed, Dropless|Clothing|38135D|D9C01B|0|731700|Shirt
1220|Sigil Of K'Tesh|20|NoSeed, Dropless|Consummable|F0C516|40815F|3|8600|None
1222|Creepstone Platform|10|NoSeed, Dropless|Platform|21CCCF|218472|3|1300|None
1224|Disabled Platform|999|NoSeed, Dropless, NoShadow, Mod|Foreground_Block|21CCCF|218472|3|3600|None
1226|Evil Eye|55|NoSeed, Dropless|Toggleable_Deadly_Block|FFFFFF|871315|6|168025|None
1228|Green Dragon Mask|999|NoSeed, Dropless, Untradable|Clothing|0D7900|B6A300|0|3600|Hair
1230|Frankenhair|45|NoSeed, Dropless|Clothing|343434|D2D2D2|0|92475|Hair
1232|Sonar Bracelet|999|NoSeed, Dropless|Clothing|21304B|06080C|0|3600|Hand
